"account_id","english_name","dealer_code","year","month","monthly_value","yearly_value"
"1540D","Sublet Repairs","80475",2024,11,"19164","208274"
"11750D","Land - Auto Bus Only","80475",2024,11,"0","0"
"1750D","Land - Auto Bus Only","80475",2024,11,"0","0"
"1780D","Bldgs. & Improv.","80475",2024,11,"5196","57156"
"5080G","Internal Mechanical Labour","80475",2024,11,"15560","265474"
"24000VV","(
Trucks
)","80475",2024,11,"15","144"
"24000UU","(
Cars
)","80475",2024,11,"50","522"
"11810D","Equip. P/A","80475",2024,11,"8778","96558"
"1810D","Equip. P/A","80475",2024,11,"26711","293821"
"1820D","Equip. P/A","80475",2024,11,"17933","197263"
"11830D","Furniture & 
Fixtures","80475",2024,11,"56428","620708"
"1840D","Furnitures & Fixtures","80475",2024,11,"80104","881144"
"11850D","Co. Veh.","80475",2024,11,"342","3762"
"1850D","Company Vehicles","80475",2024,11,"9660","106260"
"4512G","Used Vehicles - Retail Reconditioning (CPO)","80475",2024,11,"-4382","-4382"
"395AU","JAN.","80475",2024,11,"19","209"
"396AD","JAN.","80475",2024,11,"21678","230208"
"396AU","JAN.","80475",2024,11,"0","0"
"391BU","FEB.","80475",2024,11,"21","210"
"392BU","FEB.","80475",2024,11,"0","0"
"1860D","Company Vehicles","80475",2024,11,"9318","102498"
"50002SD",NULL,"80475",2024,11,"0","0"
"50004SD",NULL,"80475",2024,11,"0","0"
"1880D","Leasehold","80475",2024,11,"0","0"
"50102SD",NULL,"80475",2024,11,"0","0"
"50104SD",NULL,"80475",2024,11,"0","0"
"0992P","Technicians","80475",2024,11,"0","0"
"11890D","Other","80475",2024,11,"11619","127809"
"1730D","Other","80475",2024,11,"31014","341154"
"10011002D","Petty Cash Fund / Cash On Hand","80475",2024,11,"700","7700"
"1004D","Cash in Bank - Trust Account(s)","80475",2024,11,"0","0"
"2005D","Accounts Payable - Mitsubishi","80475",2024,11,"65528","429005"
"1020D","Contracts in Transit","80475",2024,11,"559330","6653663"
"2050D","Vehicle Lien Pay-Off","80475",2024,11,"136483","896920"
"1030D","Securities","80475",2024,11,"0","0"
"2010D","Customer Deposits","80475",2024,11,"0","38010"
"1100DOT","OVER 30 Day","80475",2024,11,"0","0"
"2111D","Used Vehicles","80475",2024,11,"1361593","12181811"
"1130D","Finance / Insurance Income Rec. - Current","80475",2024,11,"576","31189"
"1140D","Service, Parts & Body Shop - Customers","80475",2024,11,"83930","989354"
"1140DOT","Over 30 days","80475",2024,11,"0","0"
"2120D","Rental / Lease Units","80475",2024,11,"0","0"
"2140D","Other Vehicles","80475",2024,11,"0","0"
"2130D","Current Portion of Long Term Debt","80475",2024,11,"0","100000"
"2320D","Allowance for Doubtful Accounts","80475",2024,11,"0","0"
"1280DOF","Over 45 days","80475",2024,11,"0","0"
"1890D","Other","80475",2024,11,"42633","468963"
"1285DOF","Over 45 days","80475",2024,11,"0","0"
"22421150D","Goods and Service Tax (GST) / Harmonized Sales Tax (HST)","80475",2024,11,"10300","501527"
"2200D","Interest Payable","80475",2024,11,"0","0"
"1230D","Sales Incentive - Retail","80475",2024,11,"0","0"
"2210D","Payroll Payable","80475",2024,11,"89877","405899"
"1240D","Sales Incentive - Fleet","80475",2024,11,"0","0"
"2220D","Insurance Payable","80475",2024,11,"0","0"
"1200D","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,11,"119500","1052475"
"2240D","Taxes Payable - Sales","80475",2024,11,"0","0"
"1260D","Pre-Delivery - Mitsubishi","80475",2024,11,"0","0"
"2230D","Taxes Payable - Payroll","80475",2024,11,"3328","-150366"
"2250D","Taxes Payable - Income","80475",2024,11,"0","0"
"391FU","JUN.","80475",2024,11,"18","108"
"392FU","JUN.","80475",2024,11,"0","0"
"1400MCU","( Mirage )","80475",2024,11,"5","20"
"2270D","Employee Bonuses Payable","80475",2024,11,"0","599"
"1420QTU","(
Eclipse
Cross
)","80475",2024,11,"10","126"
"1420RTU","(
RVR
 )","80475",2024,11,"4","92"
"2280D","Owners' Bonuses Payable","80475",2024,11,"0","0"
"1440CU","(
Cars
 )","80475",2024,11,"0","0"
"1440D","Demonstrators","80475",2024,11,"0","0"
"1440TU","(
SUVs
 )","80475",2024,11,"0","0"
"2290D","Pension Fund Payable","80475",2024,11,"0","0"
"12000CD","SUB-TOTAL SELLING EXPS. (LINES 5 THRU 15)","80475",2024,11,"0","0"
"2410D","Notes Payable - Capital Loans","80475",2024,11,"641133","7442996"
"1495UU","(
Cars
)","80475",2024,11,"38","421"
"1495VV","(
Trucks
)","80475",2024,11,"0","0"
"1500D","Parts & Accessories - Mitsubishi ","80475",2024,11,"218439","2102958"
"1505D","Parts & Accessories - Tires","80475",2024,11,"136606","1379144"
"8999",NULL,"80475",2024,11,"0","0"
"1510D","Parts & Accessories - Other","80475",2024,11,"22545","247995"
"800000D","(Assets Line 50 minus Liabilities Line 27)","80475",2024,11,"810164","9236638"
"800001D","(Manufacturer Requirement)","80475",2024,11,"0","0"
"1551D","Work in Process - Mechanical Labour","80475",2024,11,"29498","205027"
"1552D","Work in Process - Body Shop Labour","80475",2024,11,"0","0"
"1571D","Miscellaneous Assets","80475",2024,11,"0","0"
"1572D","Non-Automotive Inventory","80475",2024,11,"0","0"
"1620D","Prepaid Taxes","80475",2024,11,"0","0"
"1640D","Prepaid Insurance","80475",2024,11,"0","0"
"1610D","Prepaid Other","80475",2024,11,"712262","6360391"
"2501D","Common Stock","80475",2024,11,"10","110"
"391HU","AUG.","80475",2024,11,"34","136"
"392HU","AUG.","80475",2024,11,"0","0"
"395HU","AUG.","80475",2024,11,"31","124"
"396HD","AUG.","80475",2024,11,"39959","159836"
"396HU","AUG.","80475",2024,11,"0","0"
"391IU","SEP.","80475",2024,11,"26","78"
"392IU","SEP.","80475",2024,11,"0","0"
"50020ST","1 - 30 Days ","80475",2024,11,"30","236"
"1960D","Finance / Insur. Income Receivable - Deferred","80475",2024,11,"0","0"
"1910D","Notes and Accts. Rec. - Officers / Owners / Employees","80475",2024,11,"0","0"
"1950D","Other Notes / Accounts Receivable","80475",2024,11,"0","0"
"1990D","Other Non-Automotive Assets","80475",2024,11,"199999","2199989"
"8520DD","Income Tax","80475",2024,11,"0","0"
"396JU","OCT.","80475",2024,11,"0","0"
"391KU","NOV.","80475",2024,11,"29","29"
"392KU","NOV.","80475",2024,11,"0","0"
"395KU","NOV.","80475",2024,11,"26","26"
"396KD","NOV.","80475",2024,11,"21408","21408"
"391LU","DEC.","80475",2024,11,"0","0"
"392LU","DEC.","80475",2024,11,"0","0"
"395LU","DEC.","80475",2024,11,"0","0"
"396LD","DEC.","80475",2024,11,"0","0"
"1100CD","Vehicle Accounts - Customers","80475",2024,11,"0","0"
"1100DD","Vehicle Accounts - Customers","80475",2024,11,"0","0"
"1100ED","Vehicle Accounts - Customers","80475",2024,11,"0","0"
"1100FD","Vehicle Accounts - Customers","80475",2024,11,"0","0"
"1140BD","Serv. Parts & Body Shop - Customers","80475",2024,11,"16249","291845"
"1140CD","Serv. Parts & Body Shop - Customers","80475",2024,11,"8458","94060"
"1140DD","Service, Parts & Body Shop - Customers","80475",2024,11,"2982","44153"
"13000AD","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,11,"34029","296289"
"6059DZ","NV Target","80475",2024,11,"0","0"
"6029DZ","+ / -","80475",2024,11,"-30036","810164"
"2520D","Retained Earnings","80475",2024,11,"-1313850","-14452350"
"34000D","TOTAL NET WORTH
(LINES 44 THRU 50 & LINE 65 MINUS 66)","80475",2024,11,"-1203811","-13949549"
"0966PZ","Technicians ","80475",2024,11,"0","0"
"0965PZ","Advisors ","80475",2024,11,"0","0"
"15000BD","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57","80475",2024,11,"9477","96011"
"8180D","Pension Fund","80475",2024,11,"0","0"
"10000AD","SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15)","80475",2024,11,"47588","250781"
"16000AD","TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)","80475",2024,11,"67629","723650"
"M17000DD","Parts & Accessories","80475",2024,11,"29366","326242"
"M17000ED","Body Shop","80475",2024,11,"0","0"
"17000ED","TOTAL OPERATING EXPENSES (LINE 63) ","80475",2024,11,"0","0"
"18000ED","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2024,11,"0","0"
"2320XD","Allowance for Doubtful Accounts","80475",2024,11,"0","0"
"43000G","TOTAL F&I NEW (LINES 23 THRU 29)","80475",2024,11,"94551","505574"
"400000XS","TOTAL SALES","80475",2024,11,"1981521","18913196"
"43500XS","TOTAL NEW VEHICLE DEPT","80475",2024,11,"1413791","11863138"
"44700XS","TOTAL USED VEHICLE DEPT","80475",2024,11,"355275","5265826"
"400000XG","TOTAL GROSS PROFIT","80475",2024,11,"319485","2851664"
"44000S","TOTAL USED RETAIL (LINES 33 THRU 38)","80475",2024,11,"334575","4974231"
"44000G","TOTAL USED RETAIL (LINES 33 THRU 38)","80475",2024,11,"59502","716572"
"8020D","Compensation - Sales","80475",2024,11,"72076","521990"
"44500S","TOTAL USED VEHICLES (LINES 39 THRU 42)","80475",2024,11,"334575","4974231"
"8040D","Compensation - Finance","80475",2024,11,"0","0"
"44500G","TOTAL USED VEHICLES (LINES 39 THRU 42)","80475",2024,11,"59502","716572"
"45500S","TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13)","80475",2024,11,"100337","918730"
"8640D","Compensation - Insurance","80475",2024,11,"0","0"
"17000AD","TOTAL OPERATING EXPENSES (LINES 16 & 63)","80475",2024,11,"115217","974431"
"8620D","Compensation - Service Contracts","80475",2024,11,"0","0"
"6091DZ",NULL,"80475",2024,11,"0","0"
"6058DZ","Wholesale Credit Line","80475",2024,11,"0","0"
"8190D","Demo Expense","80475",2024,11,"1617","13517"
"1280BD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,11,"2699","42643"
"1280CD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,11,"994","8207"
"1280DD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,11,"1457","7066"
"1280ED","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,11,"41501","415248"
"1280FD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,11,"0","0"
"1230BD","Sales Incentives Retail / Fleet","80475",2024,11,"0","0"
"1230CD","Sales Incentives Retail / Fleet","80475",2024,11,"0","0"
"1230DD","Sales Incentives Retail / Fleet","80475",2024,11,"0","0"
"47000S","TOTAL P&A (LINES 16 THRU 27)","80475",2024,11,"112118","865502"
"50102SDZ","Avail. Work Bay Hrs. / Bay","80475",2024,11,"0","0"
"8050D","Floor Plan Interest","80475",2024,11,"21790","241007"
"50104SDZ","Total Bays Available","80475",2024,11,"0","0"
"50114SDZ","Efficiency (Guide 110 - 125%)","80475",2024,11,"0","0"
"8700D","Floor Plan Credits","80475",2024,11,"28276","256860"
"50002SDZ","Avail. Work Bay Hrs. / Bay","80475",2024,11,"0","0"
"8110D","Promotion","80475",2024,11,"7422","54444"
"50004SDZ","Total Bays Available","80475",2024,11,"0","0"
"8010D","Dealer Advertising Expense","80475",2024,11,"22424","112274"
"8650D","New / Used Vehicle Inventory Expense","80475",2024,11,"0","0"
"8663D","Company Vehicle Expense","80475",2024,11,"63","3544"
"18000AD","DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ","80475",2024,11,"24101","66481"
"M17000BD","Used Vehicle Department","80475",2024,11,"77478","762380"
"8080D","Compensation - Owner","80475",2024,11,"10386","89654"
"47000G","TOTAL P&A (LINES 16 THRU 27)","80475",2024,11,"32087","242954"
"M18000BD","Used Vehicle Department","80475",2024,11,"-2132","165232"
"8090D","Compensation - Supervisors","80475",2024,11,"39669","410782"
"18000DD","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2024,11,"2721","-83288"
"46000G","TOTAL BODY SHOP DEPT. (LINES 30 THRU 35)","80475",2024,11,"0","0"
"8630D","Other Salaries & Wages","80475",2024,11,"8098","86045"
"550P","Technicians","80475",2024,11,"3","32"
"560P","Apprentices","80475",2024,11,"2","22"
"8100D","Compensation - Clerical","80475",2024,11,"37371","263914"
"48000G","TOTAL FIXED OPERS. (LINES 14, 28 & 36)","80475",2024,11,"104821","883140"
"8310D","Membership, Dues, Publications","80475",2024,11,"0","3232"
"8430D","Amortization - Leaseholds","80475",2024,11,"0","0"
"8440D","Repairs & Maintenance - Real Estate","80475",2024,11,"1138","17156"
"8450D","Depreciation - Buildings & Improvements","80475",2024,11,"0","0"
"8460D","Taxes - Real Estate","80475",2024,11,"0","14346"
"8470D","Insurance - Buildings & Improvements","80475",2024,11,"4048","40774"
"1100BD","Vehicle Accounts - Customers","80475",2024,11,"146162","1950424"
"8422D","Rent","80475",2024,11,"8500","83400"
"2015D","Bank Overdraft","80475",2024,11,"0","0"
"8480D","Interest - Real Estate - Mortgage","80475",2024,11,"0","0"
"8490D","Heat - Light - Power - Water","80475",2024,11,"914","19128"
"500013SDZ","Productive / Non Productive Personnel","80475",2024,11,"0","0"
"50113SDZ","Productivity (Guide 85% +) ","80475",2024,11,"0","0"
"50016SDZ","Productive / Non Productive Personnel","80475",2024,11,"0","0"
"8390D","Insurance - Other","80475",2024,11,"0","0"
"48000S","TOTAL FIXED OPERS. (LINES 14, 28 & 36)","80475",2024,11,"212455","1784232"
"8400D","Taxes - Other","80475",2024,11,"0","0"
"8230D","Depreciation - Other","80475",2024,11,"0","0"
"8120D","Absentee Wages","80475",2024,11,"6867","54039"
"8130D","Payroll Taxes","80475",2024,11,"10705","121283"
"8160D","Employee Benefits","80475",2024,11,"5047","36853"
"3910U","TOTAL","80475",2024,11,"252","1409"
"395CU","MAR.","80475",2024,11,"25","225"
"16000BD","TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)","80475",2024,11,"36517","409927"
"500P","Owner(s)","80475",2024,11,"1","11"
"8170D","Compensation - Other Supervisor","80475",2024,11,"4968","47586"
"520P","Sales Reps.","80475",2024,11,"5","61"
"510P","Manager(s)","80475",2024,11,"4","44"
"8500D","Bonuses - Employees","80475",2024,11,"0","0"
"M18000CD","Service Department","80475",2024,11,"-16211","-210261"
"M18000DD","Parts & Accessories","80475",2024,11,"2721","-83288"
"M18000ED","Body Shop","80475",2024,11,"0","0"
"1100D","Vehicle Accounts - Customers","80475",2024,11,"146162","1950424"
"1280D","Warranty Receivables - Mitsubishi","80475",2024,11,"46651","473166"
"8660D","Company Vehicle Expense","80475",2024,11,"427","17120"
"8210D","Other Supplies & Tools","80475",2024,11,"2200","9150"
"8370D","Outside Services","80475",2024,11,"1521","35073"
"8150D","Laundry & Uniforms","80475",2024,11,"1092","12128"
"8121D","Absentee Wages","80475",2024,11,"0","0"
"8122D","Absentee Wages","80475",2024,11,"0","0"
"8131D","Payroll Taxes","80475",2024,11,"3746","42559"
"8132D","Payroll Taxes","80475",2024,11,"1606","18167"
"8161D","Employee Benefits","80475",2024,11,"1563","11475"
"3022U","RVR","80475",2024,11,"4","28"
"14000ED","TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48)","80475",2024,11,"0","0"
"8330D","Freight & Express","80475",2024,11,"17","1020"
"15000DD","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57)","80475",2024,11,"8388","93463"
"8200D","Office Supplies & Stationery","80475",2024,11,"1033","11662"
"15000ED","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57)","80475",2024,11,"0","0"
"16000DD","TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)","80475",2024,11,"29366","326242"
"8000D","Advertising (Institutional)","80475",2024,11,"6219","137519"
"16000ED","TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)","80475",2024,11,"0","0"
"8340D","Charitable Donations","80475",2024,11,"0","0"
"17000DD","TOTAL OPERATING EXPENSES (LINE 63) ","80475",2024,11,"29366","326242"
"17000BD","TOTAL OPERATING EXPENSES (LINES 16 & 63)","80475",2024,11,"77478","762380"
"8290D","Travel & Entertainment","80475",2024,11,"0","2220"
"40000G","TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4)","80475",2024,11,"1834","24258"
"45500G","TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13)","80475",2024,11,"72734","640186"
"10000D","SUB-TOTAL SELLING EXPENSES (LINES 5
THRU 15)","80475",2024,11,"88549","603234"
"29000D","TOTAL OTHER ASSETS
(LINES 62 THRU 66)","80475",2024,11,"199999","2199989"
"8350D","Legal & Auditing","80475",2024,11,"0","20000"
"14000D","TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48)
","80475",2024,11,"41246","564706"
"8220D","Fixed Operations Advertising / Promotion","80475",2024,11,"0","0"
"8360D","Telephone","80475",2024,11,"1570","15058"
"8320D","Postage","80475",2024,11,"109","583"
"8140D","Training","80475",2024,11,"46","1696"
"8060D","Delivery Expense","80475",2024,11,"6643","56991"
"8070D","Goodwill Policy","80475",2024,11,"3165","32573"
"8250D","Bad Debts","80475",2024,11,"0","0"
"8270D","Data Processing","80475",2024,11,"11068","126127"
"8410D","Miscellaneous","80475",2024,11,"6136","82554"
"8420D","Rent","80475",2024,11,"52000","544000"
"8240D","Equipment - Repairs & Rental","80475",2024,11,"0","0"
"85000AD","NET ADDITIONS & DEDUCTS (PAGE 3 NET
OF LINE 78)","80475",2024,11,"12930","171863"
"3011ST","Test Drives","80475",2024,11,"29","367"
"396DD","APR.","80475",2024,11,"7851","62808"
"8331D","Freight & Express","80475",2024,11,"0","0"
"8421D","Rent","80475",2024,11,"18500","192600"
"M49000XG","Parts & Accessories","80475",2024,11,"32087","242954"
"8510D","BONUSES OWNERS","80475",2024,11,"1","-2"
"8520D","INCOME TAX","80475",2024,11,"0","0"
"19500D","NET PROFIT OR (LOSS) ","80475",2024,11,"21408","110029"
"M17000AD","New Vehicle Department","80475",2024,11,"115217","974431"
"M18000AD","New Vehicle Department","80475",2024,11,"24101","66481"
"13000CD","SUB-TOTAL PERSONNEL EXPENSES  (LINES 17
THRU 26)","80475",2024,11,"55486","478258"
"19000D","NET PROFIT BEFORE
OWNERS BONUS & INCOME TAX 
(LINES 65 & 66)","80475",2024,11,"21409","110027"
"M46000XG","Body Shop ","80475",2024,11,"0","0"
"M43500XG","New Vehicle Department","80475",2024,11,"139318","1040912"
"45500XS","TOTAL SALES ","80475",2024,11,"100337","918730"
"46000XS","TOTAL BODY SHOP","80475",2024,11,"0","0"
"45500XG","TOTAL GROSS PROFIT","80475",2024,11,"72734","640186"
"8083D","Compensation - Owner","80475",2024,11,"3635","31379"
"8093D","Compensation - Supervisors","80475",2024,11,"14944","164628"
"8633D","Other Salaries & Wages","80475",2024,11,"5089","50757"
"8103D","Compensation - Clerical","80475",2024,11,"14522","78103"
"8123D","Absentee Wages","80475",2024,11,"6546","49484"
"8133D","Payroll Taxes ","80475",2024,11,"3747","42390"
"8163D","Employee Benefits","80475",2024,11,"2035","13931"
"8183D","Pension Fund ","80475",2024,11,"0","0"
"8173D","Compensation - Other Supervisor","80475",2024,11,"4968","47586"
"8503D"," Bonuses - Employees","80475",2024,11,"0","0"
"8213D","Other Supplies & Tools","80475",2024,11,"2163","6134"
"8373D","Outside Services ","80475",2024,11,"533","9269"
"8153D","Laundry & Uniforms ","80475",2024,11,"1092","12128"
"8333D","Freight & Express","80475",2024,11,"0","0"
"5040D","Warranty Labour Rate","80475",2024,11,"114","1254"
"13000D","SUB-TOTAL PERSONNEL EXPENSES (LINES 17
THRU 26)","80475",2024,11,"123111","1110156"
"8203D","Office Supplies & Stationery","80475",2024,11,"167","2914"
"15000D","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57","80475",2024,11,"58100","635404"
"16000D","TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)","80475",2024,11,"222457","2310266"
"8003D","Advertising (Institutional) ","80475",2024,11,"1886","15175"
"17000D","TOTAL OPERATING EXPENSES (LINES 16  & 63)","80475",2024,11,"311006","2913500"
"18000D","DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
","80475",2024,11,"8479","-61836"
"8343D","Charitable Donations","80475",2024,11,"0","0"
"M44700XG","Used Vehicle Department","80475",2024,11,"75346","927612"
"M45500XG","Service Department","80475",2024,11,"72734","640186"
"8293D","Travel & Entertainment ","80475",2024,11,"0","637"
"14000CD","TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48)","80475",2024,11,"13886","148516"
"13000DD","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,11,"17371","184534"
"8313D","Membership, Dues, Publications ","80475",2024,11,"0","525"
"8353D","Legal & Auditing","80475",2024,11,"0","7000"
"8223D","Fixed Oper. Advertising / Promotion","80475",2024,11,"0","0"
"8363D","Telephone","80475",2024,11,"549","5270"
"8323D","Postage","80475",2024,11,"44","210"
"8143D","Training","80475",2024,11,"0","0"
"8063D","Delivery Expense","80475",2024,11,"0","0"
"8073D","Goodwill Policy","80475",2024,11,"2052","28144"
"8253D","Bad Debts","80475",2024,11,"0","0"
"8273D","Data Processing","80475",2024,11,"2415","41139"
"8413D","Miscellaneous ","80475",2024,11,"2922","16427"
"8423D","Rent","80475",2024,11,"17500","187600"
"8463D","Taxes - Real Estate","80475",2024,11,"0","5021"
"8473D","Insurance - Buildings & Improvements","80475",2024,11,"1417","14271"
"8483D","Interest - Real Estate - Mortgage","80475",2024,11,"0","0"
"8493D","Heat - Light - Power - Water","80475",2024,11,"320","6695"
"8375D","Outside Services ","80475",2024,11,"0","0"
"8154D","Laundry & Uniforms ","80475",2024,11,"0","0"
"8155D","Laundry & Uniforms ","80475",2024,11,"0","0"
"85000D","TOTAL ADDITIONAL INCOME
(LINES 71
THRU 77)","80475",2024,11,"12930","171863"
"90000D","TOTAL ADDITIONAL DEDUCTIONS 
(LINES 71
THRU 77) ","80475",2024,11,"0","0"
"13000ED","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,11,"0","0"
"15000CD","SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57)","80475",2024,11,"19573","223673"
"16000CD","TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)","80475",2024,11,"88945","850447"
"8393D","Insurance - Other","80475",2024,11,"0","0"
"17000CD","TOTAL OPERATING EXPENSES (LINE 63)
","80475",2024,11,"88945","850447"
"18000CD","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2024,11,"-16211","-210261"
"8403D"," Taxes - Other","80475",2024,11,"0","0"
"41000G","TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15)","80475",2024,11,"42933","511080"
"8233D","Depreciation - Other ","80475",2024,11,"0","0"
"8243D","Equipment - Repairs & Rental","80475",2024,11,"0","0"
"9020D","Cash Discount / Interest Earned","80475",2024,11,"0","19"
"9030D","Cash Discount / Interest Paid","80475",2024,11,"0","0"
"9072D","Miscellaneous Income","80475",2024,11,"4930","83844"
"9222D","Miscellaneous Deductions","80475",2024,11,"0","0"
"9101D","Lease & Rental Income","80475",2024,11,"8000","88000"
"9102D","Lease & Rental Expenses","80475",2024,11,"0","0"
"9073D","Documentary Fees","80475",2024,11,"0","0"
"9273D","Documentary Fees","80475",2024,11,"0","0"
"9050D","Gain on Disposal of Assets","80475",2024,11,"0","0"
"9051D","Loss on Disposal of Assets","80475",2024,11,"0","0"
"9060D","Reserved","80475",2024,11,"0","0"
"9501D","Other MMSCAN Program Income","80475",2024,11,"0","0"
"9502D","Other MMSCAN Program Expense","80475",2024,11,"0","0"
"3310U","Finance Income - New","80475",2024,11,"2","28"
"3341U","Insurance Income - New","80475",2024,11,"9","20"
"3280U","Chemical Sales - New","80475",2024,11,"13","94"
"3381U","DCP Service Contracts - New","80475",2024,11,"0","0"
"3281U","Other Ext. Warranty - New","80475",2024,11,"29","239"
"3282U","Other F & I - New","80475",2024,11,"23","219"
"8494D","Heat - Light - Power - Water","80475",2024,11,"137","2869"
"3580U","Used Vehicles - Retail (CPO)","80475",2024,11,"2","2"
"43500S","TOTAL NEW VEHICLE DEPT (LINES 21 & 30)","80475",2024,11,"1413791","11863138"
"43500G","TOTAL NEW VEHICLE DEPT (LINES 21 & 30)","80475",2024,11,"139318","1040912"
"43000S","TOTAL F & I NEW","80475",2024,11,"131082","714457"
"44500U","TOTAL USED VEHICLES (LINES 39 THRU 42)","80475",2024,11,"26","268"
"3500U","Used Vehicles - Retail (Non CPO)","80475",2024,11,"24","266"
"44000U","TOTAL USED RETAIL (LINES 33  THRU 38)","80475",2024,11,"26","268"
"3506U","Used Vehicles - Retail (Other Makes)","80475",2024,11,"0","0"
"41500S","TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)","80475",2024,11,"1282709","11148681"
"41500G","TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)","80475",2024,11,"44767","535338"
"42000G","TOTAL MIT. NEW (LINES 18 THRU 20)","80475",2024,11,"44767","535338"
"3520U","Used Vehicles - Wholesale","80475",2024,11,"0","0"
"3510U","Lease Buyout","80475",2024,11,"0","0"
"3701U","Finance Income (CPO)","80475",2024,11,"0","0"
"3702U","Insurance Income (CPO)","80475",2024,11,"0","0"
"3703U","Service Contracts (CPO)","80475",2024,11,"2","2"
"3704U","Chemical / Other Income (CPO)","80475",2024,11,"1","1"
"3707U","Finance Income (Non CPO)","80475",2024,11,"4","101"
"3706U","Insurance Income (Non CPO)","80475",2024,11,"0","0"
"3741U","Service Contracts (Non CPO)","80475",2024,11,"5","102"
"3630U","Chemical / Other Income (Non CPO)","80475",2024,11,"2","22"
"445500U","SUB-TOTAL NON-CPO (LINES 50 THRU 53)","80475",2024,11,"0","0"
"3580G","Used Vehicles - Retail (CPO)","80475",2024,11,"10175","10175"
"45000U","TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6)","80475",2024,11,"468","3607"
"3710U","Finance Income (Other Makes)","80475",2024,11,"0","0"
"3713U","Insurance Income (Other Makes)","80475",2024,11,"0","0"
"3711U","Service Contracts (Other Makes)","80475",2024,11,"0","0"
"40000S","TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4)","80475",2024,11,"62249","489015"
"3708U","Chemical / Other Income (Other Makes)","80475",2024,11,"0","0"
"44800U","TOTAL NEW & USED VEHICLE(LINES  31 & 62)","80475",2024,11,"55","520"
"45500U","TOTAL SERVICE DEPARTMENT (LINES 7
 THRU 13)","80475",2024,11,"468","3607"
"43000U","TOTAL F&I NEW (LINES 23 THRU 29)","80475",2024,11,"0","0"
"44600U","TOTAL F&I USED(LINES 49, 54, 59 & 60)","80475",2024,11,"0","0"
"446000U","SUB-TOTAL OTHER MAKES(LINES 55  THRU 58)","80475",2024,11,"0","0"
"44600S","TOTAL F & I USED","80475",2024,11,"20700","291595"
"5000U","Customer Mechanical Labour - MITSUBISHI","80475",2024,11,"266","1629"
"5010U","DCP Warranty Labour - MITSUBISHI","80475",2024,11,"0","0"
"5011U","CPO Warranty Labour - MITSUBISHI","80475",2024,11,"0","0"
"5015U","Other Mechanical Labour","80475",2024,11,"0","0"
"5100S","Sublet Repairs","80475",2024,11,"12026","159038"
"5100U","Sublet Repairs","80475",2024,11,"0","0"
"5280S","Gas, Oil & Grease","80475",2024,11,"0","285"
"5280U","Gas, Oil & Grease","80475",2024,11,"0","0"
"5290U","Tire Storage","80475",2024,11,"0","0"
"6110U","Adjustment Cost of Labour Sales - Mechanical","80475",2024,11,"0","0"
"5210S","Body P&A RO","80475",2024,11,"0","0"
"5210U","Body P&A RO","80475",2024,11,"0","0"
"5240S","Warranty P&A RO","80475",2024,11,"15602","133817"
"5240U","Warranty P&A RO","80475",2024,11,"0","0"
"5215S","DCP P&A RO","80475",2024,11,"0","0"
